image_id,fold
train_01555.png,4
train_01556.png,0
train_01557.png,0
train_01558.png,0
train_01559.png,2
train_01560.png,1
train_01561.png,3
train_01562.png,0
train_01563.png,4
train_01564.png,0
train_01565.png,4
train_01566.png,4
train_01567.png,1
train_01568.png,2
train_01569.png,2
train_01570.png,3
train_01571.png,1
train_01572.png,0
train_01573.png,1
train_01574.png,0
train_01575.png,4
train_01576.png,1
train_01577.png,1
train_01578.png,0
train_01579.png,3
train_01580.png,3
train_01581.png,0
train_01582.png,0
train_01583.png,3
train_01584.png,4
train_01585.png,1
train_01586.png,2
train_01587.png,3
train_01588.png,0
train_01589.png,4
train_01590.png,2
train_01591.png,2
train_01592.png,4
train_01593.png,4
train_01594.png,0
train_01595.png,1
train_01596.png,2
train_01597.png,1
train_01598.png,1
train_01599.png,1
train_01600.png,0
train_01601.png,1
train_01602.png,3
train_01603.png,3
train_01604.png,3
train_01605.png,3
train_01606.png,2
train_01607.png,3
train_01608.png,1
train_01609.png,0
train_01610.png,3
train_01611.png,1
train_01612.png,4
train_01613.png,0
train_01614.png,3
train_01615.png,3
train_01616.png,4
train_01617.png,0
train_01618.png,1
train_01619.png,2
train_01620.png,3
train_01621.png,1
train_01622.png,2
train_01623.png,0
train_01624.png,2
train_01625.png,2
train_01626.png,2
train_01627.png,3
train_01628.png,0
train_01629.png,0
train_01630.png,2
train_01631.png,0
train_01632.png,3
train_01633.png,2
train_01634.png,0
train_01635.png,0
train_01636.png,2
train_01637.png,3
train_01638.png,3
train_01639.png,1
train_01640.png,0
train_01641.png,4
train_01642.png,2
train_01643.png,4
train_01644.png,4
train_01645.png,4
train_01646.png,3
train_01647.png,4
train_01648.png,4
train_01649.png,0
train_01650.png,0
train_01651.png,3
train_01652.png,3
train_01653.png,1
train_01654.png,2
train_01655.png,3
train_01656.png,2
train_01657.png,3
train_01658.png,4
train_01659.png,4
train_01660.png,3
train_01661.png,1
train_01662.png,2
train_01663.png,4
train_01664.png,2
train_01665.png,3
train_01666.png,1
train_01667.png,0
train_01668.png,3
train_01669.png,0
train_01670.png,1
train_01671.png,0
train_01672.png,1
train_01673.png,1
train_01674.png,4
train_01675.png,1
train_01676.png,1
train_01677.png,1
train_01678.png,3
train_01679.png,2
train_01680.png,0
train_01681.png,3
train_01682.png,0
train_01683.png,2
train_01684.png,4
train_01685.png,4
train_01686.png,3
train_01687.png,1
train_01688.png,4
train_01689.png,4
train_01690.png,4
train_01691.png,0
train_01692.png,0
train_01693.png,3
train_01694.png,4
train_01695.png,4
train_01696.png,4
train_01697.png,0
train_01698.png,4
train_01699.png,3
train_01700.png,0
train_01701.png,4
train_01702.png,1
train_01703.png,0
train_01704.png,2
train_01705.png,1
train_01706.png,0
train_01707.png,0
train_01708.png,3
train_01709.png,3
train_01710.png,0
train_01711.png,4
train_01712.png,2
train_01713.png,1
train_01714.png,2
train_01715.png,1
train_01716.png,0
train_01717.png,1
train_01718.png,0
train_01719.png,1
train_01720.png,1
train_01721.png,1
train_01722.png,1
train_01723.png,0
train_01724.png,1
train_01725.png,2
train_01726.png,4
train_01727.png,3
train_01728.png,3
train_01729.png,2
train_01730.png,0
train_01731.png,3
train_01732.png,0
train_01733.png,3
train_01734.png,1
train_01735.png,0
train_01736.png,2
train_01737.png,1
train_01738.png,3
train_01739.png,0
train_01740.png,3
train_01741.png,1
train_01742.png,1
train_01743.png,2
train_01744.png,3
train_01745.png,4
train_01746.png,2
train_01747.png,3
train_01748.png,4
train_01749.png,0
train_01750.png,0
train_01751.png,3
train_01752.png,2
train_01753.png,1
train_01754.png,3
train_01755.png,3
train_01756.png,4
train_01757.png,2
train_01758.png,2
train_01759.png,4
train_01760.png,0
train_01761.png,2
train_01762.png,4
train_01763.png,4
train_01764.png,0
train_01765.png,0
train_01766.png,3
train_01767.png,1
train_01768.png,0
train_01769.png,0
train_01770.png,2
train_01771.png,0
train_01772.png,1
train_01773.png,2
train_01774.png,2
train_01775.png,4
train_01776.png,4
train_01777.png,1
train_01778.png,3
train_01779.png,1
train_01780.png,2
train_01781.png,1
train_01782.png,0
train_01783.png,1
train_01784.png,4
train_01785.png,3
train_01786.png,4
train_01787.png,2
train_01788.png,0
train_01789.png,4
train_01790.png,4
train_01791.png,4
train_01792.png,2
train_01793.png,2
train_01794.png,4
train_01795.png,0
train_01796.png,1
train_01797.png,1
train_01798.png,3
train_01799.png,1
train_01800.png,0
train_01801.png,1
train_01802.png,4
train_01803.png,4
train_01804.png,1
train_01805.png,1
train_01806.png,4
train_01807.png,3
train_01808.png,0
train_01809.png,3
train_01810.png,0
train_01811.png,4
train_01812.png,3
train_01813.png,0
train_01814.png,0
train_01815.png,4
train_01816.png,4
train_01817.png,3
train_01818.png,4
train_01819.png,0
train_01820.png,1
train_01821.png,2
train_01822.png,4
train_01823.png,4
train_01824.png,2
train_01825.png,1
train_01826.png,0
train_01827.png,4
train_01828.png,2
train_01829.png,2
train_01830.png,1
train_01831.png,0
train_01832.png,4
train_01833.png,0
train_01834.png,0
train_01835.png,4
train_01836.png,4
train_01837.png,0
train_01838.png,0
train_01839.png,0
train_01840.png,1
train_01841.png,4
train_01842.png,1
train_01843.png,0
train_01844.png,3
train_01845.png,4
train_01846.png,2
train_01847.png,3
train_01848.png,2
train_01849.png,0
train_01850.png,4
train_01851.png,0
train_01852.png,1
train_01853.png,0
train_01854.png,3
train_01855.png,4
train_01856.png,2
train_01857.png,3
train_01858.png,4
train_01859.png,1
train_01860.png,1
train_01861.png,3
train_01862.png,3
train_01863.png,4
train_01864.png,2
train_01865.png,2
train_01866.png,4
train_01867.png,0
train_01868.png,0
train_01869.png,1
train_01870.png,3
train_01871.png,3
train_01872.png,1
train_01873.png,3
train_01874.png,1
train_01875.png,0
train_01876.png,2
train_01877.png,4
train_01878.png,3
train_01879.png,2
train_01880.png,3
train_01881.png,0
train_01882.png,3
train_01883.png,1
train_01884.png,2
train_01885.png,4
train_01886.png,1
train_01887.png,3
train_01888.png,4
train_01889.png,0
train_01890.png,3
train_01891.png,3
train_01892.png,4
train_01893.png,0
train_01894.png,4
train_01895.png,0
train_01896.png,4
train_01897.png,1
train_01898.png,2
train_01899.png,4
train_01900.png,4
train_01901.png,1
train_01902.png,1
train_01903.png,1
train_01904.png,0
train_01905.png,3
train_01906.png,2
train_01907.png,2
train_01908.png,0
train_01909.png,1
train_01910.png,0
train_01911.png,2
train_01912.png,3
train_01913.png,4
train_01914.png,2
train_01915.png,4
train_01916.png,4
train_01917.png,3
train_01918.png,4
train_01919.png,1
train_01920.png,0
train_01921.png,0
train_01922.png,0
train_01923.png,0
train_01924.png,3
train_01925.png,4
train_01926.png,1
train_01927.png,1
train_01928.png,4
train_01929.png,3
train_01930.png,2
train_01931.png,4
train_01932.png,4
train_01933.png,1
train_01934.png,1
train_01935.png,3
train_01936.png,4
train_01937.png,3
train_01938.png,4
train_01939.png,1
train_01940.png,1
train_01941.png,4
train_01942.png,1
train_01943.png,0
train_01944.png,2
train_01945.png,1
train_01946.png,1
train_01947.png,2
train_01948.png,0
train_01949.png,4
train_01950.png,1
train_01951.png,3
train_01952.png,0
train_01953.png,3
train_01954.png,0
train_01955.png,1
train_01956.png,4
train_01957.png,2
train_01958.png,0
train_01959.png,3
train_01960.png,0
train_01961.png,3
train_01962.png,0
train_01963.png,2
train_01964.png,3
train_01965.png,1
train_01966.png,4
train_01967.png,3
train_01968.png,1
train_01969.png,3
train_01970.png,4
train_01971.png,2
train_01972.png,3
train_01973.png,4
train_01974.png,0
train_01975.png,2
train_01976.png,3
train_01977.png,2
train_01978.png,0
train_01979.png,3
train_01980.png,4
train_01981.png,4
train_01982.png,4
train_01983.png,4
train_01984.png,3
train_01985.png,4
train_01986.png,0
train_01987.png,4
train_01988.png,0
train_01989.png,0
train_01990.png,0
train_01991.png,4
train_01992.png,0
train_01993.png,3
train_01994.png,0
train_01995.png,0
train_01996.png,1
train_01997.png,2
train_01998.png,3
train_01999.png,2
train_02000.png,1
train_02001.png,4
train_02002.png,3
train_02003.png,2
train_02004.png,0
train_02005.png,3
train_02006.png,4
train_02007.png,2
train_02008.png,4
train_02009.png,3
train_02010.png,3
train_02011.png,2
train_02012.png,0
train_02013.png,3
train_02014.png,4
train_02015.png,3
train_02016.png,3
train_02017.png,0
train_02018.png,3
train_02019.png,4
train_02020.png,1
train_02021.png,0
train_02022.png,4
train_02023.png,1
train_02024.png,4
train_02025.png,3
train_02026.png,4
train_02027.png,2
train_02028.png,4
train_02029.png,2
train_02030.png,0
train_02031.png,1
train_02032.png,1
train_02033.png,0
train_02034.png,4
train_02035.png,0
train_02036.png,4
train_02037.png,1
train_02038.png,2
train_02039.png,2
train_02040.png,2
train_02041.png,4
train_02042.png,0
train_02043.png,0
train_02044.png,4
train_02045.png,1
train_02046.png,0
train_02047.png,0
train_02048.png,0
train_02049.png,4
train_02050.png,3
train_02051.png,3
train_02052.png,3
train_02053.png,3
train_02054.png,3
train_02055.png,0
train_02056.png,0
train_02057.png,4
train_02058.png,4
train_02059.png,4
train_02060.png,0
train_02061.png,2
train_02062.png,3
train_02063.png,1
train_02064.png,2
train_02065.png,4
train_02066.png,0
train_02067.png,0
train_02068.png,0
train_02069.png,3
train_02070.png,2
train_02071.png,2
train_02072.png,4
train_02073.png,3
train_02074.png,2
train_02075.png,2
train_02076.png,4
train_02077.png,0
train_02078.png,1
train_02079.png,3
train_02080.png,2
train_02081.png,2
train_02082.png,3
train_02083.png,1
train_02084.png,3
train_02085.png,2
train_02086.png,2
train_02087.png,1
train_02088.png,2
train_02089.png,2
train_02090.png,3
train_02091.png,2
train_02092.png,2
train_02093.png,2
train_02094.png,3
train_02095.png,0
train_02096.png,0
train_02097.png,3
train_02098.png,0
train_02099.png,3
train_02100.png,4
train_02101.png,3
train_02102.png,0
train_02103.png,4
train_02104.png,1
train_02105.png,1
train_02106.png,2
train_02107.png,2
train_02108.png,2
train_02109.png,0
train_02110.png,1
train_02111.png,0
train_02112.png,0
train_02113.png,0
train_02114.png,2
train_02115.png,1
train_02116.png,1
train_02117.png,4
train_02118.png,4
train_02119.png,3
train_02120.png,2
train_02121.png,2
train_02122.png,1
train_02123.png,4
train_02124.png,1
train_02125.png,3
train_02126.png,3
train_02127.png,2
train_02128.png,1
train_02129.png,1
train_02130.png,4
train_02131.png,0
train_02132.png,4
train_02133.png,3
train_02134.png,2
train_02135.png,2
train_02136.png,0
train_02137.png,1
train_02138.png,0
train_02139.png,0
train_02140.png,3
train_02141.png,2
train_02142.png,3
train_02143.png,0
train_02144.png,1
train_02145.png,2
train_02146.png,1
train_02147.png,4
train_02148.png,0
train_02149.png,1
train_02150.png,0
train_02151.png,4
train_02152.png,1
train_02153.png,3
train_02154.png,0
train_02155.png,0
train_02156.png,3
train_02157.png,4
train_02158.png,2
train_02159.png,0
train_02160.png,0
train_02161.png,0
train_02162.png,2
train_02163.png,4
train_02164.png,1
train_02165.png,0
train_02166.png,2
train_02167.png,2
train_02168.png,4
train_02169.png,1
train_02170.png,3
train_02171.png,4
train_02172.png,4
train_02173.png,2
train_02174.png,1
train_02175.png,3
train_02176.png,1
train_02177.png,4
train_02178.png,4
train_02179.png,3
train_02180.png,1
train_02181.png,2
train_02182.png,3
train_02183.png,4
train_02184.png,3
train_02185.png,1
train_02186.png,0
train_02187.png,3
train_02188.png,2
train_02189.png,3
train_02190.png,3
train_02191.png,2
train_02192.png,3
train_02193.png,1
train_02194.png,1
train_02195.png,2
train_02196.png,0
train_02197.png,4
train_02198.png,3
train_02199.png,2
train_02200.png,3
train_02201.png,0
train_02202.png,3
train_02203.png,4
train_02204.png,0
train_02205.png,3
train_02206.png,2
train_02207.png,0
train_02208.png,4
train_02209.png,3
train_02210.png,2
train_02211.png,3
train_02212.png,1
train_02213.png,0
train_02214.png,1
train_02215.png,1
train_02216.png,2
train_02217.png,4
train_02218.png,4
train_02219.png,2
train_02220.png,2
train_02221.png,0
train_02222.png,4
train_02223.png,4
train_02224.png,4
train_02225.png,1
train_02226.png,2
train_02227.png,4
train_02228.png,3
train_02229.png,1
train_02230.png,3
train_02231.png,0
train_02232.png,2
train_02233.png,4
train_02234.png,3
train_02235.png,3
train_02236.png,2
train_02237.png,3
train_02238.png,4
train_02239.png,3
train_02240.png,3
train_02241.png,4
train_02242.png,4
train_02243.png,4
train_02244.png,1
train_02245.png,0
train_02246.png,4
train_02247.png,3
train_02248.png,0
train_02249.png,2
train_02250.png,0
train_02251.png,2
train_02252.png,2
train_02253.png,4
train_02254.png,1
train_02255.png,4
train_02256.png,4
train_02257.png,4
train_02258.png,0
train_02259.png,3
train_02260.png,2
train_02261.png,3
train_02262.png,4
train_02263.png,4
train_02264.png,1
train_02265.png,1
train_02266.png,2
train_02267.png,1
train_02268.png,4
train_02269.png,1
train_02270.png,2
train_02271.png,3
train_02272.png,1
train_02273.png,4
train_02274.png,3
train_02275.png,0
train_02276.png,3
train_02277.png,3
train_02278.png,1
train_02279.png,2
train_02280.png,1
train_02281.png,4
train_02282.png,2
train_02283.png,4
train_02284.png,1
train_02285.png,4
train_02286.png,4
train_02287.png,4
train_02288.png,2
train_02289.png,4
train_02290.png,3
train_02291.png,0
train_02292.png,1
train_02293.png,0
train_02294.png,3
train_02295.png,3
train_02296.png,4
train_02297.png,1
train_02298.png,0
train_02299.png,2
train_02300.png,3
train_02301.png,3
train_02302.png,3
train_02303.png,1
train_02304.png,4
train_02305.png,4
train_02306.png,3
train_02307.png,4
train_02308.png,4
train_02309.png,3
train_02310.png,4
train_02311.png,2
train_02312.png,2
train_02313.png,3
train_02314.png,1
train_02315.png,1
train_02316.png,2
train_02317.png,0
train_02318.png,1
train_02319.png,4
train_02320.png,3
train_02321.png,2
train_02322.png,4
train_02323.png,0
train_02324.png,2
train_02325.png,2
train_02326.png,2
train_02327.png,4
train_02328.png,2
train_02329.png,4
train_02330.png,3
train_02331.png,0
train_02332.png,4
train_02333.png,0
train_02334.png,3
train_02335.png,0
train_02336.png,0
train_02337.png,4
train_02338.png,4
train_02339.png,3
train_02340.png,4
train_02341.png,2
train_02342.png,2
train_02343.png,3
train_02344.png,3
train_02345.png,0
train_02346.png,3
train_02347.png,1
train_02348.png,3
train_02349.png,0
train_02350.png,1
train_02351.png,3
train_02352.png,4
train_02353.png,4
train_02354.png,4
train_02355.png,3
train_02356.png,1
train_02357.png,1
train_02358.png,4
train_02359.png,2
train_02360.png,0
train_02361.png,0
train_02362.png,2
train_02363.png,1
train_02364.png,2
train_02365.png,1
train_02366.png,2
train_02367.png,4
train_02368.png,3
train_02369.png,4
train_02370.png,2
train_02371.png,4
train_02372.png,3
train_02373.png,0
train_02374.png,0
train_02375.png,1
train_02376.png,4
train_02377.png,3
train_02378.png,0
train_02379.png,0
train_02380.png,3
train_02381.png,2
train_02382.png,2
train_02383.png,1
train_02384.png,3
train_02385.png,1
train_02386.png,2
train_02387.png,1
train_02388.png,1
train_02389.png,3
train_02390.png,4
train_02391.png,4
train_02392.png,3
train_02393.png,3
train_02394.png,2
train_02395.png,4
train_02396.png,1
train_02397.png,0
train_02398.png,4
train_02399.png,2
train_02400.png,2
train_02401.png,0
train_02402.png,3
train_02403.png,3
train_02404.png,3
train_02405.png,4
train_02406.png,0
train_02407.png,3
train_02408.png,1
train_02409.png,3
train_02410.png,3
train_02411.png,3
train_02412.png,0
train_02413.png,1
train_02414.png,4
train_02415.png,2
train_02416.png,1
train_02417.png,4
train_02418.png,3
train_02419.png,2
train_02420.png,2
train_02421.png,4
train_02422.png,4
train_02423.png,2
train_02424.png,4
train_02425.png,4
train_02426.png,2
train_02427.png,1
train_02428.png,2
train_02429.png,2
train_02430.png,1
train_02431.png,2
train_02432.png,1
train_02433.png,3
train_02434.png,2
train_02435.png,0
train_02436.png,4
train_02437.png,4
train_02438.png,4
train_02439.png,0
train_02440.png,4
train_02441.png,2
train_02442.png,3
train_02443.png,1
train_02444.png,3
train_02445.png,4
train_02446.png,2
train_02447.png,2
train_02448.png,4
train_02449.png,0
train_02450.png,1
train_02451.png,4
train_02452.png,0
train_02453.png,1
train_02454.png,4
train_02455.png,1
train_02456.png,1
train_02457.png,1
train_02458.png,4
train_02459.png,4
train_02460.png,3
train_02461.png,3
train_02462.png,0
train_02463.png,3
train_02464.png,1
train_02465.png,3
train_02466.png,4
train_02467.png,2
train_02468.png,1
train_02469.png,2
train_02470.png,3
train_02471.png,1
train_02472.png,2
train_02473.png,3
train_02474.png,0
train_02475.png,4
train_02476.png,4
train_02477.png,3
train_02478.png,0
train_02479.png,4
train_02480.png,0
train_02481.png,4
train_02482.png,3
train_02483.png,0
train_02484.png,1
train_02485.png,1
train_02486.png,0
train_02487.png,0
train_02488.png,2
train_02489.png,3
train_02490.png,0
train_02491.png,2
train_02492.png,3
train_02493.png,4
train_02494.png,2
train_02495.png,2
train_02496.png,4
train_02497.png,3
train_02498.png,2
train_02499.png,3
train_02500.png,0
train_02501.png,0
train_02502.png,4
train_02503.png,3
train_02504.png,0
train_02505.png,3
train_02506.png,4
train_02507.png,2
train_02508.png,1
train_02509.png,0
train_02510.png,0
train_02511.png,0
train_02512.png,4
train_02513.png,2
train_02514.png,2
train_02515.png,2
train_02516.png,2
train_02517.png,2
train_02518.png,0
train_02519.png,4
train_02520.png,3
train_02521.png,0
train_02522.png,0
train_02523.png,3
train_02524.png,3
train_02525.png,4
train_02526.png,2
train_02527.png,4
train_02528.png,0
train_02529.png,4
train_02530.png,1
train_02531.png,3
train_02532.png,1
train_02533.png,4
train_02534.png,3
train_02535.png,1
train_02536.png,4
train_02537.png,2
train_02538.png,1
train_02539.png,1
train_02540.png,2
train_02541.png,3
train_02542.png,4
train_02543.png,4
train_02544.png,0
train_02545.png,2
train_02546.png,0
train_02547.png,3
train_02548.png,4
train_02549.png,2
train_02550.png,4
train_02551.png,2
train_02552.png,0
train_02553.png,4
train_02554.png,0
train_02555.png,0
train_02556.png,4
train_02557.png,4
train_02558.png,3
train_02559.png,0
train_02560.png,2
train_02561.png,3
train_02562.png,4
train_02563.png,1
train_02564.png,3
train_02565.png,1
train_02566.png,4
train_02567.png,4
train_02568.png,4
train_02569.png,4
train_02570.png,2
train_02571.png,2
train_02572.png,2
train_02573.png,3
train_02574.png,3
train_02575.png,1
train_02576.png,3
train_02577.png,2
train_02578.png,1
train_02579.png,2
train_02580.png,3
train_02581.png,2
train_02582.png,3
train_02583.png,1
train_02584.png,4
train_02585.png,4
train_02586.png,4
train_02587.png,0
train_02588.png,4
train_02589.png,2
train_02590.png,2
train_02591.png,0
train_02592.png,2
train_02593.png,2
train_02594.png,0
train_02595.png,0
train_02596.png,4
train_02597.png,4
train_02598.png,3
train_02599.png,4
train_02600.png,2
train_02601.png,0
train_02602.png,0
train_02603.png,1
train_02604.png,2
train_02605.png,1
train_02606.png,2
train_02607.png,3
train_02608.png,0
train_02609.png,4
train_02610.png,0
train_02611.png,1
train_02612.png,4
train_02613.png,1
train_02614.png,0
train_02615.png,3
train_02616.png,3
train_02617.png,2
train_02618.png,4
train_02619.png,4
train_02620.png,2
train_02621.png,2
train_02622.png,3
train_02623.png,0
train_02624.png,3
train_02625.png,4
train_02626.png,0
train_02627.png,4
train_02628.png,1
train_02629.png,1
train_02630.png,3
train_02631.png,1
train_02632.png,3
train_02633.png,2
train_02634.png,2
train_02635.png,0
train_02636.png,4
train_02637.png,3
train_02638.png,2
train_02639.png,3
train_02640.png,0
train_02641.png,2
train_02642.png,4
train_02643.png,1
train_02644.png,1
train_02645.png,3
train_02646.png,4
train_02647.png,4
train_02648.png,3
train_02649.png,1
train_02650.png,1
train_02651.png,3
train_02652.png,2
train_02653.png,4
train_02654.png,3
train_02655.png,0
train_02656.png,4
train_02657.png,4
train_02658.png,0
train_02659.png,2
train_02660.png,0
train_02661.png,1
train_02662.png,1
train_02663.png,3
train_02664.png,2
train_02665.png,2
train_02666.png,4
train_02667.png,2
train_02668.png,2
train_02669.png,0
train_02670.png,4
train_02671.png,1
train_02672.png,0
train_02673.png,2
train_02674.png,2
train_02675.png,1
train_02676.png,0
train_02677.png,2
train_02678.png,2
train_02679.png,0
train_02680.png,1
train_02681.png,4
train_02682.png,3
train_02683.png,1
train_02684.png,3
train_02685.png,1
train_02686.png,4
train_02687.png,2
train_02688.png,1
train_02689.png,2
train_02690.png,1
train_02691.png,3
train_02692.png,0
train_02693.png,3
train_02694.png,3
train_02695.png,1
train_02696.png,1
train_02697.png,1
train_02698.png,1
train_02699.png,0
train_02700.png,3
train_02701.png,2
train_02702.png,1
train_02703.png,3
train_02704.png,3
train_02705.png,0
train_02706.png,3
train_02707.png,3
train_02708.png,0
train_02709.png,2
train_02710.png,4
train_02711.png,1
train_02712.png,3
train_02713.png,0
train_02714.png,1
train_02715.png,4
train_02716.png,1
train_02717.png,1
train_02718.png,1
train_02719.png,4
train_02720.png,1
train_02721.png,4
train_02722.png,4
train_02723.png,3
train_02724.png,1
train_02725.png,4
train_02726.png,2
train_02727.png,1
train_02728.png,0
train_02729.png,1
train_02730.png,0
train_02731.png,3
train_02732.png,4
train_02733.png,1
train_02734.png,2
train_02735.png,1
train_02736.png,4
train_02737.png,3
train_02738.png,0
train_02739.png,3
train_02740.png,3
train_02741.png,2
train_02742.png,4
train_02743.png,1
train_02744.png,1
train_02745.png,1
train_02746.png,3
train_02747.png,4
train_02748.png,3
train_02749.png,0
train_02750.png,2
train_02751.png,1
train_02752.png,2
train_02753.png,3
train_02754.png,1
train_02755.png,1
train_02756.png,0
train_02757.png,1
train_02758.png,2
train_02759.png,4
train_02760.png,2
train_02761.png,1
train_02762.png,2
train_02763.png,3
train_02764.png,3
train_02765.png,2
train_02766.png,2
train_02767.png,1
train_02768.png,3
train_02769.png,1
train_02770.png,0
train_02771.png,4
train_02772.png,4
train_02773.png,3
train_02774.png,0
train_02775.png,4
train_02776.png,4
train_02777.png,4
train_02778.png,1
train_02779.png,3
train_02780.png,1
train_02781.png,3
train_02782.png,1
train_02783.png,4
train_02784.png,1
train_02785.png,4
train_02786.png,0
train_02787.png,2
train_02788.png,3
train_02789.png,1
train_02790.png,1
train_02791.png,2
train_02792.png,3
train_02793.png,1
train_02794.png,2
train_02795.png,0
train_02796.png,3
train_02797.png,4
train_02798.png,4
train_02799.png,4
train_02800.png,1
train_02801.png,2
train_02802.png,0
train_02803.png,3
train_02804.png,3
train_02805.png,2
train_02806.png,2
train_02807.png,1
train_02808.png,3
train_02809.png,3
train_02810.png,1
train_02811.png,1
train_02812.png,2
train_02813.png,4
train_02814.png,3
train_02815.png,3
train_02816.png,0
train_02817.png,4
train_02818.png,2
train_02819.png,4
train_02820.png,3
train_02821.png,1
train_02822.png,0
train_02823.png,4
train_02824.png,3
train_02825.png,2
train_02826.png,3
train_02827.png,3
train_02828.png,0
train_02829.png,1
train_02830.png,3
train_02831.png,3
train_02832.png,1
train_02833.png,1
train_02834.png,3
train_02835.png,0
train_02836.png,3
train_02837.png,0
train_02838.png,4
train_02839.png,2
train_02840.png,4
train_02841.png,1
train_02842.png,0
train_02843.png,1
train_02844.png,4
train_02845.png,0
train_02846.png,2
train_02847.png,2
train_02848.png,1
train_02849.png,0
train_02850.png,3
train_02851.png,4
train_02852.png,0
train_02853.png,0
train_02854.png,4
train_02855.png,0
train_02856.png,4
train_02857.png,4
train_02858.png,1
train_02859.png,0
train_02860.png,0
train_02861.png,1
train_02862.png,0
train_02863.png,2
train_02864.png,3
train_02865.png,2
train_02866.png,4
train_02867.png,3
train_02868.png,2
train_02869.png,0
train_02870.png,1
train_02871.png,3
train_02872.png,0
train_02873.png,1
train_02874.png,4
train_02875.png,1
train_02876.png,3
train_02877.png,4
train_02878.png,3
train_02879.png,4
train_02880.png,3
train_02881.png,3
train_02882.png,2
train_02883.png,3
train_02884.png,3
train_02885.png,4
train_02886.png,1
train_02887.png,1
train_02888.png,2
train_02889.png,0
train_02890.png,4
train_02891.png,0
train_02892.png,3
train_02893.png,0
train_02894.png,0
train_02895.png,1
train_02896.png,2
train_02897.png,1
train_02898.png,2
train_02899.png,3
train_02900.png,2
train_02901.png,0
train_02902.png,0
train_02903.png,2
train_02904.png,0
train_02905.png,2
train_02906.png,1
train_02907.png,4
train_02908.png,1
train_02909.png,3
train_02910.png,0
train_02911.png,4
train_02912.png,1
train_02913.png,4
train_02914.png,2
train_02915.png,2
train_02916.png,0
train_02917.png,3
train_02918.png,4
train_02919.png,2
train_02920.png,0
train_02921.png,3
train_02922.png,2
train_02923.png,4
train_02924.png,1
train_02925.png,2
train_02926.png,2
train_02927.png,3
train_02928.png,3
train_02929.png,0
train_02930.png,1
train_02931.png,3
train_02932.png,4
train_02933.png,1
train_02934.png,2
train_02935.png,0
train_02936.png,1
train_02937.png,1
train_02938.png,4
train_02939.png,0
train_02940.png,0
train_02941.png,1
train_02942.png,4
train_02943.png,1
train_02944.png,2
train_02945.png,1
train_02946.png,4
train_02947.png,1
train_02948.png,2
train_02949.png,4
train_02950.png,0
train_02951.png,3
train_02952.png,3
train_02953.png,2
train_02954.png,2
train_02955.png,4
train_02956.png,0
train_02957.png,0
train_02958.png,2
train_02959.png,4
train_02960.png,2
train_02961.png,0
train_02962.png,3
train_02963.png,3
train_02964.png,0
train_02965.png,2
train_02966.png,2
train_02967.png,1
train_02968.png,0
train_02969.png,2
train_02970.png,2
train_02971.png,1
train_02972.png,4
train_02973.png,4
train_02974.png,3
train_02975.png,3
train_02976.png,4
train_02977.png,2
train_02978.png,0
train_02979.png,1
train_02980.png,0
train_02981.png,0
train_02982.png,4
train_02983.png,2
train_02984.png,3
train_02985.png,2
train_02986.png,4
train_02987.png,3
train_02988.png,2
train_02989.png,3
train_02990.png,1
train_02991.png,3
train_02992.png,0
train_02993.png,1
train_02994.png,0
train_02995.png,0
train_02996.png,1
train_02997.png,4
train_02998.png,1
train_02999.png,1
train_03000.png,3
train_03001.png,2
train_03002.png,0
train_03003.png,0
train_03004.png,1
train_03005.png,0
train_03006.png,1
train_03007.png,1
train_03008.png,4
train_03009.png,4
train_03010.png,4
train_03011.png,3
train_03012.png,2
train_03013.png,1
train_03014.png,3
train_03015.png,1
train_03016.png,0
train_03017.png,1
train_03018.png,0
train_03019.png,2
train_03020.png,0
train_03021.png,4
train_03022.png,3
train_03023.png,0
train_03024.png,0
train_03025.png,1
train_03026.png,2
train_03027.png,0
train_03028.png,2
train_03029.png,2
train_03030.png,1
train_03031.png,1
train_03032.png,3
train_03033.png,1
train_03034.png,3
train_03035.png,1
train_03036.png,2
train_03037.png,1
train_03038.png,3
train_03039.png,0
train_03040.png,0
train_03041.png,2
train_03042.png,4
train_03043.png,0
train_03044.png,4
train_03045.png,2
train_03046.png,2
train_03047.png,1
train_03048.png,1
train_03049.png,2
train_03050.png,2
train_03051.png,0
train_03052.png,4
train_03053.png,4
train_03054.png,1
train_03055.png,0
train_03056.png,2
train_03057.png,4
train_03058.png,0
train_03059.png,1
train_03060.png,2
train_03061.png,1
train_03062.png,3
train_03063.png,0
train_03064.png,2
train_03065.png,3
train_03066.png,3
train_03067.png,3
train_03068.png,3
train_03069.png,2
train_03070.png,2
train_03071.png,1
train_03072.png,2
train_03073.png,4
train_03074.png,0
train_03075.png,1
train_03076.png,0
train_03077.png,3
train_03078.png,1
train_03079.png,1
train_03080.png,2
train_03081.png,1
train_03082.png,3
train_03083.png,4
train_03084.png,4
train_03085.png,1
train_03086.png,2
train_03087.png,0
train_03088.png,1
train_03089.png,4
train_03090.png,4
train_03091.png,3
train_03092.png,1
train_03093.png,3
train_03094.png,1
train_03095.png,0
train_03096.png,0
train_03097.png,2
train_03098.png,2
train_03099.png,2
train_03100.png,1
train_03101.png,0
train_03102.png,4
train_03103.png,1
train_03104.png,4
train_03105.png,1
train_03106.png,0
train_03107.png,3
train_03108.png,1
