image_id,sun_azimuth_angle,label,pseudo_prob
eval_01053.png,138.18,1,0.7515812
eval_01904.png,99.73,1,0.7516182
eval_00793.png,121.02,1,0.7518382
eval_01349.png,109.55,1,0.7520479
eval_00089.png,150.38,1,0.75212175
eval_00538.png,98.12,1,0.7525354
eval_01988.png,119.28,1,0.75262266
eval_00858.png,147.94,1,0.7526262
eval_00579.png,147.97,1,0.7527984
eval_01712.png,99.26,1,0.75305235
eval_00922.png,110.18,1,0.7530633
eval_01775.png,167.97,1,0.7531798
eval_00866.png,141.2,1,0.7532208
eval_01391.png,103.83,1,0.7533622
eval_00670.png,157.64,1,0.75343597
eval_00678.png,115.95,1,0.75384957
eval_00692.png,122.11,1,0.7538686
eval_00916.png,144.87,1,0.7538982
eval_01300.png,129.32,1,0.7542916
eval_00361.png,113.64,1,0.7545137
eval_00966.png,125.53,1,0.7545545
eval_00528.png,121.71,1,0.75525546
eval_00287.png,125.31,1,0.7554163
eval_01044.png,128.54,1,0.75547355
eval_00542.png,153.13,1,0.755549
eval_00403.png,98.72,1,0.7558686
eval_00647.png,148.24,1,0.7564328
eval_00473.png,147.97,1,0.7564883
eval_00757.png,122.98,1,0.7574972
eval_00021.png,124.73,1,0.7579377
eval_00070.png,113.0,1,0.75796884
eval_01376.png,147.79,1,0.75810695
eval_01434.png,123.64,1,0.7585262
eval_01183.png,158.09,1,0.7587265
eval_00490.png,106.69,1,0.7587983
eval_01769.png,128.61,1,0.7589115
eval_01913.png,145.4,1,0.7590464
eval_01120.png,134.44,1,0.759174
eval_00203.png,129.18,1,0.75925994
eval_00822.png,141.46,1,0.7593885
eval_01415.png,110.01,1,0.7595568
eval_01244.png,145.79,1,0.76030946
eval_00368.png,157.56,1,0.7606908
eval_01599.png,102.75,1,0.76070106
eval_01664.png,125.86,1,0.7608113
eval_01484.png,124.42,1,0.76093394
eval_01359.png,175.91,1,0.76123536
eval_01816.png,142.01,1,0.7612654
eval_00128.png,117.9,1,0.7612922
eval_00463.png,134.37,1,0.76235646
eval_01561.png,139.73,1,0.76241904
eval_01601.png,107.97,1,0.7626542
eval_00449.png,176.79,1,0.7630527
eval_00556.png,158.32,1,0.76308584
eval_00655.png,119.11,1,0.7633815
eval_01175.png,137.38,1,0.763609
eval_00639.png,138.91,1,0.7639416
eval_00855.png,142.25,1,0.76425236
eval_01232.png,121.18,1,0.76425743
eval_00163.png,145.0,1,0.76465863
eval_01536.png,93.51,1,0.7647197
eval_00466.png,145.97,1,0.765244
eval_00133.png,174.17,1,0.76537794
eval_00543.png,170.29,1,0.76575595
eval_01863.png,151.09,1,0.76580685
eval_01143.png,140.5,1,0.7658693
eval_00847.png,134.51,1,0.76617163
eval_01964.png,100.49,1,0.7665843
eval_01204.png,159.88,1,0.76686275
eval_00616.png,141.17,1,0.76709336
eval_01463.png,148.28,1,0.7672183
eval_00745.png,130.52,1,0.7674285
eval_01439.png,141.71,1,0.76762664
eval_01213.png,157.45,1,0.7678805
eval_01255.png,96.48,1,0.76813763
eval_01738.png,103.2,1,0.76822203
eval_01003.png,121.4,1,0.76829207
eval_01071.png,174.09,1,0.7691308
eval_00974.png,132.74,1,0.7691833
eval_01616.png,138.39,1,0.7694763
eval_00613.png,141.3,1,0.76960284
eval_00707.png,108.46,1,0.7702094
eval_01278.png,130.73,1,0.7702331
eval_01521.png,157.7,1,0.7706876
eval_00714.png,148.42,1,0.77170837
eval_01937.png,149.34,1,0.77181995
eval_01253.png,138.16,1,0.77191436
eval_00272.png,128.87,1,0.77223617
eval_01955.png,170.44,1,0.773033
eval_00867.png,140.42,1,0.7738388
eval_01036.png,128.45,1,0.7746218
eval_01877.png,145.3,1,0.7750912
eval_00541.png,124.6,1,0.77545303
eval_00227.png,109.26,1,0.7758807
eval_01865.png,107.05,1,0.7765516
eval_00895.png,112.69,1,0.7765612
eval_00741.png,135.18,1,0.77883375
eval_01148.png,109.15,1,0.7803458
eval_00915.png,168.9,1,0.7804903
eval_01135.png,95.19,1,0.7814407
eval_01792.png,120.56,1,0.7816015
eval_00973.png,123.1,1,0.78334105
eval_00388.png,120.51,1,0.7842663
eval_01452.png,157.37,1,0.78457826
eval_01678.png,153.43,1,0.7854222
eval_00669.png,113.8,1,0.78967655
eval_00899.png,115.94,1,0.7908275
eval_00109.png,154.91,1,0.793423
eval_00389.png,134.9,1,0.7998961
